Date,Home Team,Away Team,Home Score,Away Score,Play-off Game?,Home Odds,Draw Odds,Away Odds,Bookmakers Surveyed
2017-04-29,Reds,Waratahs,26,29,,1.76,20.73,2.11,10
2017-04-29,Chiefs,Sunwolves,27,20,,1.01,59.0,21.71,10
2017-04-28,Highlanders,Stormers,57,14,,1.19,28.43,4.86,10
2017-04-22,Sharks,Rebels,9,9,,1.1,33.98,7.03,10
2017-04-22,Bulls,Cheetahs,20,14,,1.36,24.28,3.22,10
2017-04-22,Force,Chiefs,7,16,,5.91,34.12,1.13,10
2017-04-22,Crusaders,Stormers,57,24,,1.14,33.33,5.62,10
2017-04-22,Highlanders,Sunwolves,40,15,,1.0,72.0,42.75,10
2017-04-21,Lions,Jaguares,24,21,,1.1,34.05,6.66,10
2017-04-21,Waratahs,Kings,24,26,,1.04,48.35,10.25,10
2017-04-21,Hurricanes,Brumbies,56,21,,1.09,34.21,7.18,10
2017-04-15,Bulls,Jaguares,26,13,,1.71,21.64,2.18,10
2017-04-15,Stormers,Lions,16,29,,1.68,21.2,2.23,10
2017-04-15,Cheetahs,Chiefs,27,41,,5.94,33.21,1.13,10
2017-04-15,Rebels,Brumbies,19,17,,3.62,24.57,1.29,10
2017-04-15,Blues,Hurricanes,24,28,,2.93,24.52,1.42,10
2017-04-15,Reds,Kings,47,34,,1.13,33.94,5.94,10
2017-04-14,Crusaders,Sunwolves,50,3,,1.01,56.5,22.75,10
2017-09-04,Force,Kings,46,41,,1.11,34.01,6.75,10
2017-08-04,Stormers,Chiefs,34,26,,2.48,22.91,1.56,10
2017-08-04,Sharks,Jaguares,18,13,,1.37,22.94,3.22,10
2017-08-04,Brumbies,Reds,43,10,,1.31,23.3,3.62,10
2017-08-04,Highlanders,Blues,26,20,,1.44,22.34,2.92,10
2017-08-04,Sunwolves,Bulls,21,20,,5.13,27.82,1.17,10
2017-07-04,Hurricanes,Waratahs,38,28,,1.07,35.78,8.06,10
2017-02-04,Waratahs,Crusaders,22,41,,3.77,24.7,1.27,10
2017-01-04,Lions,Sharks,34,29,,1.23,24.9,4.22,10
2017-01-04,Stormers,Cheetahs,53,10,,1.2,25.94,4.57,10
2017-01-04,Reds,Hurricanes,15,34,,6.73,34.36,1.11,10
2017-01-04,Chiefs,Bulls,28,12,,1.06,39.65,9.39,10
2017-01-04,Blues,Force,24,15,,1.07,38.59,8.32,10
2017-03-31,Highlanders,Rebels,51,12,,1.04,42.39,10.36,10
2017-03-25,Jaguares,Reds,22,8,,1.12,31.6,6.44,10
2017-03-25,Cheetahs,Sharks,30,38,,2.08,21.04,1.8,10
2017-03-25,Kings,Lions,19,42,,12.41,47.91,1.02,10
2017-03-25,Sunwolves,Stormers,31,44,,7.49,38.1,1.08,10
2017-03-25,Brumbies,Highlanders,13,18,,2.19,21.74,1.71,10
2017-03-25,Blues,Bulls,38,14,,1.19,26.71,4.92,10
2017-03-24,Rebels,Waratahs,25,32,,2.76,23.18,1.47,10
2017-03-24,Crusaders,Force,45,17,,1.06,38.09,8.8,10
2017-03-18,Jaguares,Cheetahs,41,14,,1.19,26.46,4.78,10
2017-03-18,Sharks,Kings,19,17,,1.02,44.4,15.97,10
2017-03-18,Lions,Reds,44,14,,1.16,28.92,5.32,10
2017-03-18,Waratahs,Brumbies,12,28,,1.56,20.68,2.5,10
2017-03-18,Hurricanes,Highlanders,41,15,,1.25,25.31,4.05,10
2017-03-18,Bulls,Sunwolves,34,21,,1.01,46.95,19.29,10
2017-03-17,Rebels,Chiefs,14,27,,8.33,36.09,1.07,10
2017-03-17,Crusaders,Blues,33,24,,1.53,22.42,2.57,10
2017-11-03,Jaguares,Lions,36,24,,1.53,21.93,2.58,10
2017-11-03,Sharks,Waratahs,37,14,,1.49,21.85,2.7,10
2017-11-03,Cheetahs,Sunwolves,38,31,,1.01,49.82,16.69,10
2017-11-03,Kings,Stormers,10,41,,9.0,44.47,1.06,10
2017-11-03,Reds,Crusaders,20,22,,3.45,23.05,1.33,10
2017-11-03,Blues,Highlanders,12,16,,1.66,21.45,2.29,10
2017-10-03,Brumbies,Force,25,17,,1.38,23.84,3.16,10
2017-10-03,Chiefs,Hurricanes,26,18,,1.97,19.71,1.88,10
2017-04-03,Cheetahs,Bulls,34,28,,2.15,22.61,1.73,10
2017-04-03,Stormers,Jaguares,32,25,,1.25,26.0,4.0,10
2017-04-03,Lions,Waratahs,55,36,,1.27,23.92,3.91,10
2017-04-03,Sunwolves,Kings,23,37,,2.1,22.5,1.77,10
2017-04-03,Brumbies,Sharks,22,27,,1.56,20.73,2.52,10
2017-04-03,Highlanders,Crusaders,27,30,,1.54,21.71,2.55,10
2017-04-03,Hurricanes,Rebels,71,6,,1.03,40.9,12.47,10
2017-03-03,Chiefs,Blues,41,26,,1.39,23.85,3.13,10
2017-02-03,Force,Reds,26,19,,2.54,21.87,1.54,10
2017-02-25,Stormers,Bulls,37,24,,1.5,21.58,2.67,10
2017-02-25,Kings,Jaguares,26,39,Y,4.95,28.27,1.18,10
2017-02-25,Cheetahs,Lions,25,28,Y,3.86,24.13,1.27,10
2017-02-25,Waratahs,Force,19,13,Y,1.19,29.16,4.79,10
2017-02-25,Crusaders,Brumbies,17,13,Y,1.11,32.63,6.54,10
2017-02-25,Sunwolves,Hurricanes,17,83,Y,14.32,45.4,1.02,10
2017-02-24,Reds,Sharks,28,26,Y,1.49,22.46,2.71,10
2017-02-24,Highlanders,Chiefs,15,24,Y,1.6,22.15,2.39,10
2017-02-23,Rebels,Blues,18,56,,2.69,22.97,1.5,10
2016-06-08,Hurricanes,Lions,20,3,,1.32,21.94,3.55,10
2016-07-30,Lions,Highlanders,42,30,,1.83,20.85,2.02,10
2016-07-30,Hurricanes,Chiefs,25,9,,1.57,21.57,2.47,10
2016-07-23,Stormers,Chiefs,21,60,,2.4,20.71,1.6,10
2016-07-23,Lions,Crusaders,42,25,,1.81,20.86,2.04,10
2016-07-23,Hurricanes,Sharks,41,0,,1.12,29.42,6.2,10
2016-07-22,Brumbies,Highlanders,9,15,,2.83,21.14,1.45,10
2016-07-16,Jaguares,Lions,34,22,,1.23,25.5,4.32,10
2016-07-16,Cheetahs,Bulls,17,43,,2.28,21.24,1.66,10
2016-07-16,Stormers,Kings,52,24,,1.01,38.75,16.0,10
2016-07-16,Brumbies,Force,24,10,,1.05,36.31,9.56,10
2016-07-16,Highlanders,Chiefs,25,15,,1.65,20.6,2.3,10
2016-07-16,Crusaders,Hurricanes,10,35,,1.44,21.89,2.88,10
2016-07-15,Sharks,Sunwolves,40,29,,1.01,38.7,20.45,10
2016-07-15,Reds,Rebels,28,31,,1.81,21.09,2.04,10
2016-07-15,Blues,Waratahs,34,28,,1.69,21.61,2.22,10
2016-09-07,Jaguares,Highlanders,8,34,,4.41,23.22,1.22,10
2016-09-07,Sharks,Cheetahs,26,10,,1.23,24.26,4.38,10
2016-09-07,Bulls,Sunwolves,50,3,,1.01,57.45,13.65,10
2016-09-07,Force,Stormers,3,22,,4.45,23.89,1.22,10
2016-09-07,Waratahs,Hurricanes,17,28,,1.73,20.35,2.16,10
2016-09-07,Crusaders,Rebels,85,26,,1.04,45.45,10.18,10
2016-08-07,Lions,Kings,57,21,,1.01,47.03,21.29,10
2016-08-07,Reds,Chiefs,5,50,,5.52,28.25,1.15,10
2016-08-07,Blues,Brumbies,40,15,,2.34,20.61,1.63,10
2016-02-07,Jaguares,Bulls,29,11,,1.59,20.59,2.42,10
2016-02-07,Lions,Sharks,37,10,,1.37,22.27,3.21,10
2016-02-07,Kings,Highlanders,18,48,,13.08,37.55,1.02,10
2016-02-07,Cheetahs,Force,30,29,,1.36,24.12,3.2,10
2016-02-07,Rebels,Stormers,31,57,,2.13,20.78,1.75,10
2016-02-07,Hurricanes,Blues,37,27,,1.17,26.62,5.14,10
2016-02-07,Sunwolves,Waratahs,12,57,,10.52,46.3,1.04,10
2016-01-07,Brumbies,Reds,43,24,,1.14,29.88,5.68,10
2016-01-07,Chiefs,Crusaders,23,13,,2.45,20.44,1.58,10
2016-05-29,Rebels,Force,27,22,,1.21,25.7,4.56,10
2016-05-28,Bulls,Lions,20,56,,1.76,20.72,2.11,10
2016-05-28,Stormers,Cheetahs,31,24,,1.17,27.45,5.24,10
2016-05-28,Brumbies,Sunwolves,66,5,,1.01,54.97,14.15,10
2016-05-28,Blues,Crusaders,21,26,,4.35,24.13,1.23,10
2016-05-27,Kings,Jaguares,29,22,,8.17,37.89,1.07,10
2016-05-27,Waratahs,Chiefs,45,25,,2.39,20.87,1.61,10
2016-05-27,Hurricanes,Highlanders,27,20,,2.0,20.38,1.87,10
2016-05-21,Bulls,Stormers,17,13,,2.34,20.45,1.63,10
2016-05-21,Sharks,Kings,53,0,,1.01,46.11,14.92,10
2016-05-21,Lions,Jaguares,52,24,,1.18,28.63,4.9,10
2016-05-21,Force,Blues,13,17,,2.42,21.74,1.59,10
2016-05-21,Chiefs,Rebels,36,15,,1.12,31.46,6.2,10
2016-05-21,Reds,Sunwolves,35,25,,1.12,33.58,6.24,10
2016-05-20,Crusaders,Waratahs,29,10,,1.18,26.81,5.07,10
2016-05-14,Jaguares,Sharks,22,25,,1.96,20.69,1.89,10
2016-05-14,Lions,Blues,43,5,,1.42,21.66,2.97,10
2016-05-14,Cheetahs,Kings,34,20,,1.04,50.65,10.69,10
2016-05-14,Sunwolves,Stormers,17,17,,10.45,46.57,1.04,10
2016-05-14,Waratahs,Bulls,31,8,,1.34,21.78,3.39,10
2016-05-14,Hurricanes,Reds,29,14,,1.14,29.4,5.99,10
2016-05-13,Rebels,Brumbies,22,30,,2.62,21.41,1.52,10
2016-05-13,Highlanders,Crusaders,34,26,,1.91,20.33,1.94,10
2016-07-05,Kings,Blues,18,34,,9.8,47.56,1.05,10
2016-07-05,Sharks,Hurricanes,32,15,,2.54,21.27,1.55,10
2016-07-05,Waratahs,Cheetahs,21,6,,1.14,30.32,5.64,10
2016-07-05,Chiefs,Highlanders,13,26,,1.47,22.38,2.75,10
2016-07-05,Sunwolves,Force,22,40,,2.59,22.15,1.52,10
2016-06-05,Brumbies,Bulls,23,6,,1.38,24.65,3.11,10
2016-06-05,Crusaders,Reds,38,5,,1.07,41.25,7.91,10
2016-04-30,Jaguares,Kings,73,27,,1.04,48.97,9.99,10
2016-04-30,Stormers,Waratahs,30,32,,1.43,22.56,2.91,10
2016-04-30,Lions,Hurricanes,17,50,,1.97,21.94,1.88,10
2016-04-30,Reds,Cheetahs,30,17,,1.44,23.4,2.84,10
2016-04-30,Highlanders,Brumbies,23,10,,1.34,23.34,3.38,10
2016-04-30,Blues,Rebels,36,30,,1.34,24.31,3.3,10
2016-04-29,Force,Bulls,20,42,,2.97,23.53,1.41,10
2016-04-29,Chiefs,Sharks,24,22,,1.15,31.01,5.47,10
2016-04-24,Brumbies,Crusaders,14,40,,1.72,20.68,2.18,10
2016-04-23,Kings,Lions,10,45,,11.24,48.46,1.03,10
2016-04-23,Stormers,Reds,40,22,,1.16,30.38,5.22,10
2016-04-23,Force,Waratahs,13,49,,2.61,21.55,1.52,10
2016-04-23,Hurricanes,Chiefs,27,28,,1.65,20.68,2.3,10
2016-04-23,Sunwolves,Jaguares,36,28,,6.37,35.46,1.11,10
2016-04-22,Rebels,Cheetahs,36,14,,1.5,22.9,2.67,10
2016-04-22,Highlanders,Sharks,14,15,,1.19,27.65,4.67,10
2016-04-16,Lions,Stormers,29,22,,1.57,20.58,2.5,10
2016-04-16,Bulls,Reds,41,22,,1.28,25.01,3.75,10
2016-04-16,Waratahs,Brumbies,20,26,,2.07,20.87,1.8,10
2016-04-16,Blues,Sharks,23,18,,1.42,22.41,2.97,10
2016-04-15,Cheetahs,Sunwolves,92,17,,1.14,33.95,5.71,10
2016-04-15,Rebels,Hurricanes,13,38,,2.45,21.64,1.58,10
2016-04-15,Crusaders,Jaguares,32,15,,1.16,30.39,5.28,10
2016-09-04,Kings,Bulls,6,38,,5.41,31.46,1.15,10
2016-09-04,Sharks,Lions,9,24,,1.62,21.25,2.36,10
2016-09-04,Reds,Highlanders,28,27,,3.3,25.02,1.34,10
2016-09-04,Hurricanes,Jaguares,40,22,,1.18,28.77,4.89,10
2016-08-04,Stormers,Sunwolves,46,19,,1.02,48.63,14.69,10
2016-08-04,Force,Crusaders,19,20,,3.99,26.34,1.25,10
2016-08-04,Chiefs,Blues,29,23,,1.17,28.69,5.07,10
2016-03-04,Waratahs,Rebels,17,21,,1.33,24.65,3.35,10
2016-02-04,Bulls,Cheetahs,23,18,,1.3,25.86,3.58,10
2016-02-04,Kings,Sunwolves,33,28,,1.64,21.94,2.32,10
2016-02-04,Brumbies,Chiefs,23,48,,1.48,22.03,2.71,10
2016-02-04,Blues,Jaguares,24,16,,1.3,25.56,3.57,10
2016-01-04,Lions,Crusaders,37,43,,2.06,21.59,1.79,10
2016-01-04,Highlanders,Force,32,20,,1.07,38.64,8.26,10
2016-03-27,Reds,Waratahs,13,15,,3.31,24.24,1.34,10
2016-03-26,Jaguares,Stormers,8,13,,1.64,20.77,2.32,10
2016-03-26,Sharks,Crusaders,14,19,,1.69,20.71,2.25,10
2016-03-26,Cheetahs,Brumbies,18,25,,4.46,27.49,1.21,10
2016-03-26,Sunwolves,Bulls,27,30,,5.75,32.71,1.13,10
2016-03-26,Rebels,Highlanders,3,27,,3.01,23.85,1.41,10
2016-03-26,Chiefs,Force,53,10,,1.11,32.86,6.49,10
2016-03-25,Hurricanes,Kings,42,20,,1.01,39.34,18.22,10
2016-03-20,Jaguares,Chiefs,26,30,,1.57,21.46,2.5,10
2016-03-20,Stormers,Brumbies,31,11,,2.14,18.91,1.76,10
2016-03-20,Lions,Cheetahs,39,22,,1.22,27.97,4.32,10
2016-03-19,Reds,Blues,25,25,,3.07,22.04,1.4,10
2016-03-19,Crusaders,Kings,57,24,,1.01,42.14,18.09,10
2016-03-19,Sunwolves,Rebels,9,35,,2.81,23.68,1.47,10
2016-03-19,Bulls,Sharks,16,16,,2.06,20.43,1.81,10
2016-03-18,Waratahs,Highlanders,26,30,,1.62,20.87,2.37,10
2016-03-18,Hurricanes,Force,41,6,,1.14,30.65,5.55,10
2016-03-13,Stormers,Sharks,13,18,,1.48,21.72,2.74,10
2016-03-13,Kings,Chiefs,24,58,,8.32,40.43,1.07,10
2016-12-03,Rebels,Reds,25,23,,2.68,23.02,1.5,10
2016-12-03,Sunwolves,Cheetahs,31,32,,1.33,25.28,3.39,10
2016-12-03,Highlanders,Lions,34,15,,1.28,26.9,3.78,10
2016-11-03,Force,Brumbies,14,31,,4.84,28.99,1.19,10
2016-11-03,Blues,Hurricanes,19,23,,1.77,21.16,2.1,10
2016-05-03,Sharks,Jaguares,19,15,,1.58,22.51,2.43,10
2016-05-03,Cheetahs,Stormers,10,20,,3.12,23.77,1.38,10
2016-05-03,Bulls,Rebels,45,25,,1.49,23.78,2.69,10
2016-05-03,Reds,Force,6,22,,1.63,21.52,2.35,10
2016-05-03,Highlanders,Hurricanes,17,16,,1.47,22.36,2.78,10
2016-05-03,Chiefs,Lions,32,36,,1.17,31.91,4.96,10
2016-04-03,Brumbies,Waratahs,32,15,,1.36,24.55,3.26,10
2016-04-03,Crusaders,Blues,28,13,,1.53,23.05,2.56,10
2016-02-27,Stormers,Bulls,33,9,,1.37,22.81,3.18,10
2016-02-27,Kings,Sharks,8,43,Y,5.08,29.86,1.17,10
2016-02-27,Force,Rebels,19,25,Y,1.82,19.79,2.05,10
2016-02-27,Waratahs,Reds,30,10,Y,1.13,30.51,5.84,10
2016-02-27,Crusaders,Chiefs,21,27,Y,1.75,20.23,2.13,10
2016-02-27,Sunwolves,Lions,13,26,Y,5.14,31.62,1.16,10
2016-02-26,Cheetahs,Jaguares,33,34,,3.35,24.35,1.33,10
2016-02-26,Brumbies,Hurricanes,52,10,,1.51,21.55,2.6,10
2016-02-26,Blues,Highlanders,33,31,,2.25,21.09,1.68,10
2015-04-07,Hurricanes,Highlanders,14,21,,1.38,21.7,3.14,10
2015-06-27,Waratahs,Highlanders,17,35,,1.55,20.35,2.54,10
2015-06-27,Hurricanes,Brumbies,29,9,,1.27,23.31,3.92,10
2015-06-20,Stormers,Brumbies,19,39,,1.66,19.99,2.28,10
2015-06-20,Highlanders,Chiefs,24,14,,1.55,20.26,2.53,10
2015-06-14,Sharks,Stormers,34,12,,1.27,22.45,3.8,10
2015-06-14,Bulls,Cheetahs,29,42,,1.1,31.15,6.4,10
2015-06-13,Waratahs,Reds,31,5,,1.14,26.89,5.61,10
2015-06-13,Chiefs,Hurricanes,13,21,,1.46,21.39,2.77,10
2015-06-13,Brumbies,Crusaders,24,37,,1.54,20.79,2.49,10
2015-12-06,Rebels,Force,11,13,,1.24,25.24,4.03,10
2015-12-06,Blues,Highlanders,7,44,,4.36,25.8,1.21,10
2015-06-06,Stormers,Lions,19,19,,1.34,22.82,3.27,10
2015-06-06,Cheetahs,Waratahs,33,58,,4.45,24.39,1.21,10
2015-06-06,Reds,Chiefs,3,24,,2.46,21.18,1.56,10
2015-06-06,Blues,Crusaders,11,34,,4.46,24.75,1.2,10
2015-06-06,Rebels,Bulls,21,20,,1.77,20.39,2.08,10
2015-05-06,Force,Brumbies,20,33,,3.69,23.08,1.29,10
2015-05-06,Hurricanes,Highlanders,56,20,,1.26,24.36,3.9,10
2015-05-30,Lions,Waratahs,27,22,,2.13,20.52,1.74,10
2015-05-30,Stormers,Cheetahs,42,12,,1.13,31.06,5.91,10
2015-05-30,Force,Reds,10,32,,1.65,20.43,2.3,10
2015-05-30,Highlanders,Chiefs,36,9,,1.61,20.5,2.4,10
2015-05-29,Sharks,Rebels,25,21,,1.35,24.2,3.27,10
2015-05-29,Brumbies,Bulls,22,16,,1.32,23.51,3.46,10
2015-05-29,Crusaders,Hurricanes,35,18,,2.4,20.09,1.6,10
2015-05-23,Stormers,Rebels,31,15,,1.2,26.99,4.64,10
2015-05-23,Cheetahs,Lions,17,40,,2.25,20.63,1.68,10
2015-05-23,Force,Highlanders,3,23,,2.72,21.82,1.49,10
2015-05-23,Waratahs,Crusaders,32,22,,1.67,20.36,2.27,10
2015-05-23,Blues,Hurricanes,5,29,,2.89,21.95,1.43,10
2015-05-22,Reds,Sharks,14,21,,1.79,20.32,2.06,10
2015-05-22,Chiefs,Bulls,34,20,,1.39,22.48,3.1,10
2015-05-16,Cheetahs,Highlanders,24,45,,2.65,21.89,1.5,10
2015-05-16,Lions,Brumbies,20,30,,2.08,20.57,1.77,10
2015-05-16,Waratahs,Sharks,33,18,,1.24,24.03,4.09,10
2015-05-16,Hurricanes,Chiefs,22,18,,1.38,21.37,3.14,10
2015-05-15,Reds,Rebels,46,29,,2.33,20.21,1.63,10
2015-05-15,Blues,Bulls,23,18,,2.13,19.67,1.73,10
2015-09-05,Stormers,Brumbies,25,24,,1.59,20.63,2.43,10
2015-09-05,Lions,Highlanders,28,23,,2.01,20.0,1.83,10
2015-09-05,Force,Waratahs,18,11,,3.59,22.93,1.3,10
2015-09-05,Hurricanes,Sharks,32,24,,1.2,25.93,4.59,10
2015-08-05,Rebels,Blues,42,22,,1.58,21.49,2.45,10
2015-08-05,Crusaders,Reds,58,17,,1.09,34.57,7.52,10
2015-02-05,Bulls,Lions,35,33,,1.31,21.95,3.6,10
2015-02-05,Cheetahs,Stormers,25,17,,3.07,21.47,1.39,10
2015-02-05,Rebels,Chiefs,16,15,,2.84,21.6,1.44,10
2015-02-05,Hurricanes,Crusaders,29,23,,1.52,20.62,2.6,10
2015-02-05,Blues,Force,41,24,,1.29,22.46,3.73,10
2015-01-05,Brumbies,Waratahs,10,13,,1.79,19.75,2.08,10
2015-01-05,Highlanders,Sharks,48,15,,1.32,22.26,3.5,10
2015-04-26,Reds,Hurricanes,19,35,,3.35,22.28,1.33,10
2015-04-26,Stormers,Bulls,15,13,,1.64,20.17,2.31,10
2015-04-26,Lions,Cheetahs,34,29,,1.27,23.87,3.84,10
2015-04-25,Waratahs,Rebels,18,16,,1.21,26.94,4.39,10
2015-04-25,Crusaders,Blues,29,15,,1.26,24.33,3.88,10
2015-04-24,Brumbies,Highlanders,31,18,,1.35,22.51,3.3,10
2015-04-24,Chiefs,Force,35,27,,1.11,30.55,6.61,10
2015-04-19,Cheetahs,Reds,17,18,,1.39,22.04,3.08,10
2015-04-19,Sharks,Bulls,10,17,,1.91,19.97,1.92,10
2015-04-18,Force,Stormers,6,13,,2.83,20.97,1.44,10
2015-04-18,Brumbies,Rebels,8,13,,1.25,24.76,4.01,10
2015-04-18,Highlanders,Blues,30,24,,1.38,22.81,3.11,10
2015-04-18,Hurricanes,Waratahs,24,29,,1.43,22.2,2.88,10
2015-04-17,Crusaders,Chiefs,9,26,,1.66,20.81,2.28,10
2015-11-04,Bulls,Reds,43,22,,1.1,30.09,6.46,10
2015-11-04,Lions,Sharks,23,21,,1.68,20.76,2.22,10
2015-11-04,Force,Cheetahs,15,24,,1.5,21.47,2.61,10
2015-11-04,Waratahs,Stormers,18,32,,1.25,23.87,3.95,10
2015-11-04,Crusaders,Highlanders,20,25,,1.28,24.02,3.71,10
2015-10-04,Blues,Brumbies,16,14,,2.17,20.89,1.71,10
2015-04-04,Lions,Bulls,22,18,,2.2,20.26,1.69,10
2015-04-04,Sharks,Crusaders,10,52,,1.79,20.18,2.06,10
2015-04-04,Brumbies,Cheetahs,20,3,,1.12,30.18,6.13,10
2015-04-04,Chiefs,Blues,23,16,,1.21,26.96,4.36,10
2015-03-04,Rebels,Reds,23,15,,1.66,20.59,2.26,10
2015-03-04,Hurricanes,Stormers,25,20,,1.28,24.51,3.73,10
2015-03-28,Bulls,Crusaders,31,19,,2.09,20.08,1.78,10
2015-03-28,Sharks,Force,15,9,,1.17,26.6,4.94,10
2015-03-28,Waratahs,Blues,23,11,,1.18,26.35,4.8,10
2015-03-28,Highlanders,Stormers,39,21,,1.59,20.29,2.4,10
2015-03-28,Chiefs,Cheetahs,37,27,,1.06,32.74,8.59,10
2015-03-27,Reds,Lions,17,18,,1.35,22.53,3.26,10
2015-03-27,Hurricanes,Rebels,36,12,,1.15,28.42,5.5,10
2015-03-22,Waratahs,Brumbies,28,13,,1.8,20.52,2.06,10
2015-03-21,Sharks,Chiefs,12,11,,1.67,20.74,2.26,10
2015-03-21,Bulls,Force,25,24,,1.12,29.27,6.33,10
2015-03-21,Crusaders,Cheetahs,57,14,,1.07,34.08,8.57,10
2015-03-20,Rebels,Lions,16,20,,1.33,22.54,3.46,10
2015-03-20,Highlanders,Hurricanes,13,20,,2.12,20.39,1.76,10
2015-03-14,Cheetahs,Sharks,10,27,,2.18,20.28,1.71,10
2015-03-14,Stormers,Chiefs,19,28,,1.76,20.5,2.1,10
2015-03-14,Reds,Brumbies,0,29,,3.73,23.52,1.28,10
2015-03-14,Highlanders,Waratahs,26,19,,2.35,21.32,1.61,10
2015-03-14,Crusaders,Lions,34,6,,1.08,31.09,7.58,10
2015-03-13,Force,Rebels,17,21,,1.7,20.67,2.19,10
2015-03-13,Hurricanes,Blues,30,23,,1.19,25.61,4.88,10
2015-07-03,Stormers,Sharks,29,13,,1.64,19.87,2.3,10
2015-07-03,Cheetahs,Bulls,20,39,,2.06,20.15,1.79,10
2015-07-03,Reds,Waratahs,5,23,,3.12,22.47,1.38,10
2015-07-03,Blues,Lions,10,13,,1.17,26.45,5.0,10
2015-06-03,Brumbies,Force,27,15,,1.13,28.08,6.02,10
2015-06-03,Chiefs,Highlanders,17,20,,1.19,24.98,4.74,10
2015-02-28,Lions,Stormers,19,22,,2.63,21.2,1.51,10
2015-02-28,Bulls,Sharks,43,35,,1.85,20.08,2.0,10
2015-02-28,Rebels,Brumbies,15,20,,3.25,22.42,1.36,10
2015-02-28,Chiefs,Crusaders,40,16,,1.47,21.18,2.72,10
2015-02-27,Cheetahs,Blues,25,24,,1.61,20.69,2.36,10
2015-02-27,Force,Hurricanes,13,42,,2.35,20.33,1.63,10
2015-02-27,Highlanders,Reds,20,13,,1.33,22.47,3.36,10
2015-02-21,Sharks,Lions,29,12,,1.22,24.44,4.26,10
2015-02-21,Stormers,Blues,27,16,,1.37,23.08,3.09,10
2015-02-21,Reds,Force,18,6,,2.02,18.73,1.84,10
2015-02-21,Highlanders,Crusaders,20,26,,2.28,20.14,1.65,10
2015-02-20,Bulls,Hurricanes,13,17,,1.51,21.41,2.6,10
2015-02-20,Rebels,Waratahs,28,38,,3.15,21.31,1.37,10
2015-02-20,Chiefs,Brumbies,19,17,Y,1.48,21.72,2.69,10
2015-02-15,Waratahs,Force,13,25,Y,1.13,27.61,5.98,10
2015-02-14,Bulls,Stormers,17,29,Y,1.3,22.12,3.57,10
2015-02-14,Sharks,Cheetahs,29,35,Y,1.17,24.87,5.04,10
2015-02-14,Blues,Chiefs,18,23,Y,1.96,20.01,1.88,10
2015-02-13,Lions,Hurricanes,8,22,,2.07,19.71,1.78,10
2015-02-13,Brumbies,Reds,47,3,,1.29,23.09,3.71,10
2015-02-13,Crusaders,Rebels,10,20,,1.14,27.08,5.52,10
2014-02-08,Waratahs,Crusaders,33,32,,1.76,20.21,2.09,10
2014-07-26,Waratahs,Brumbies,26,8,,1.33,22.0,3.34,10
2014-07-26,Crusaders,Sharks,38,6,,1.29,23.48,3.53,10
2014-07-19,Sharks,Highlanders,31,27,,1.13,30.27,5.73,10
2014-07-19,Brumbies,Chiefs,32,30,,1.51,20.31,2.55,10
2014-12-07,Stormers,Sharks,10,34,,1.77,19.31,2.06,10
2014-12-07,Lions,Cheetahs,60,25,,1.72,19.5,2.12,10
2014-12-07,Reds,Waratahs,3,34,,3.14,21.85,1.35,10
2014-12-07,Crusaders,Highlanders,34,8,,1.18,24.5,4.69,10
2014-12-07,Bulls,Rebels,40,7,,1.06,33.19,8.42,10
2014-11-07,Brumbies,Force,47,25,,1.26,22.85,3.79,10
2014-11-07,Blues,Chiefs,8,11,,1.88,19.33,1.93,10
2014-06-07,Waratahs,Highlanders,44,16,,1.24,23.25,3.99,10
2014-05-07,Cheetahs,Sharks,27,20,,3.19,22.71,1.34,10
2014-05-07,Stormers,Bulls,16,0,,1.62,20.46,2.3,10
2014-05-07,Force,Reds,30,20,,1.64,20.21,2.26,10
2014-05-07,Crusaders,Blues,21,13,,1.34,21.63,3.27,10
2014-04-07,Lions,Rebels,34,17,,1.38,21.62,3.01,10
2014-04-07,Chiefs,Hurricanes,24,16,,1.62,19.87,2.28,10
2014-06-28,Force,Blues,14,40,,1.69,20.06,2.16,10
2014-06-28,Waratahs,Brumbies,39,8,,1.22,23.77,4.23,10
2014-06-28,Hurricanes,Crusaders,16,9,,2.05,19.79,1.77,10
2014-06-27,Rebels,Reds,20,36,,1.61,20.15,2.33,10
2014-06-27,Highlanders,Chiefs,29,25,,2.02,19.52,1.8,10
2014-05-31,Sharks,Stormers,19,21,,1.28,22.5,3.63,10
2014-05-31,Lions,Bulls,32,21,,3.3,22.15,1.33,10
2014-05-31,Brumbies,Rebels,37,10,,1.19,23.88,4.53,10
2014-05-31,Blues,Hurricanes,37,24,,2.03,19.37,1.79,10
2014-05-31,Chiefs,Waratahs,17,33,,1.64,19.88,2.26,10
2014-05-30,Reds,Highlanders,38,31,,2.22,20.13,1.65,10
2014-05-30,Crusaders,Force,30,7,,1.13,27.5,5.7,10
2014-05-24,Stormers,Cheetahs,33,0,,1.43,21.92,2.81,10
2014-05-24,Force,Lions,29,19,,1.2,24.98,4.35,10
2014-05-24,Hurricanes,Chiefs,45,8,,1.99,19.29,1.82,10
2014-05-24,Highlanders,Crusaders,30,32,,2.5,21.19,1.52,10
2014-05-23,Bulls,Brumbies,44,23,,1.59,20.98,2.36,10
2014-05-23,Rebels,Waratahs,19,41,,3.02,21.81,1.37,10
2014-05-23,Blues,Sharks,23,29,,1.81,19.37,1.99,10
